Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
Current time: 2020-08-17_15-22-39-315009
2020-08-17 16-18-47-920303 398 3374024 199 33.86 3080 26.70
2020-08-17 16-18-53-692880 399 3379802 327 59.28 3086 26.91
2020-08-17 16-18-53-771671 400 3379875 291 50.97 3092 26.70
2020-08-17 16-18-55-617261 401 3381728 243 41.74 3098 26.91
2020-08-17 16-18-57-810529 402 3383918 231 39.55 3104 26.91
2020-08-17 16-19-00-994319 403 3387110 184 31.36 3110 26.70
2020-08-17 16-19-05-837219 404 3391951 384 80.08 3115 26.91
2020-08-17 16-19-18-544058 405 3404675 225 38.48 3124 27.13
2020-08-17 16-19-33-999213 406 3420141 236 40.44 3137 27.13
2020-08-17 16-19-50-607472 407 3436762 158 27.53 3148 26.91
2020-08-17 16-19-59-374376 408 3445510 344 64.67 3153 26.70
2020-08-17 16-19-59-379443 409 3445536 316 56.81 3158 27.24
2020-08-17 16-20-06-810847 410 3452981 463 119.23 3167 26.70
2020-08-17 16-20-09-550134 411 3455723 334 61.44 3175 27.13
2020-08-17 16-20-42-352710 412 3488549 193 32.84 3184 27.13
2020-08-17 16-20-49-822157 413 3496028 99 21.91 3191 26.91
2020-08-17 16-20-53-658745 414 3499868 255 43.96 3196 26.70
2020-08-17 16-21-04-655591 415 3510873 94 21.50 3202 26.91
2020-08-17 16-21-06-239499 416 3512461 71 19.06 3207 26.70
2020-08-17 16-21-13-762672 417 3519988 169 29.05 3216 26.91
2020-08-17 16-21-25-420685 418 3531659 487 132.65 3223 26.91
2020-08-17 16-21-33-794837 419 3540039 688 328.69 3230 26.91
2020-08-17 16-21-35-687022 420 3541936 227 38.83 3236 26.91
2020-08-17 16-21-37-662130 421 3543913 240 41.21 3243 26.91
2020-08-17 16-21-39-112481 422 3545363 204 34.73 3249 26.91
2020-08-17 16-21-41-350277 423 3547604 156 27.28 3254 27.13
2020-08-17 16-21-43-311444 424 3549566 448 112.41 3259 26.91
2020-08-17 16-21-49-017112 425 3555278 220 37.58 3266 26.70
2020-08-17 16-22-03-865700 426 3570137 216 36.85 3274 26.70
2020-08-17 16-22-04-600586 427 3570875 199 33.86 3279 26.70
2020-08-17 16-22-15-394853 428 3581678 236 40.44 3285 26.70
2020-08-17 16-22-28-859985 429 3595150 384 80.08 3294 26.91
2020-08-17 16-22-56-127110 430 3622446 199 33.86 3307 26.70
2020-08-17 16-22-56-817516 431 3623137 284 49.41 3312 26.70
2020-08-17 16-23-13-236058 432 3639567 120 23.58 3322 27.02
2020-08-17 16-23-15-888850 433 3642223 248 42.69 3330 26.91
2020-08-17 16-23-34-325872 434 3660676 177 30.25 3341 26.91
2020-08-17 16-23-36-657947 435 3663006 174 29.79 3347 26.91
2020-08-17 16-23-40-559806 436 3666917 280 48.67 3354 26.91
2020-08-17 16-24-08-254153 437 3694636 271 46.93 3373 26.91
2020-08-17 16-24-13-419032 438 3699804 432 101.61 3381 26.91
2020-08-17 16-24-20-539461 439 3706930 238 40.82 3387 26.91
2020-08-17 16-24-24-476543 440 3710868 319 57.64 3393 27.13
2020-08-17 16-24-30-909906 441 3717307 280 48.67 3398 27.13
2020-08-17 16-24-37-428490 442 3723831 112 22.94 3408 26.70
2020-08-17 16-24-41-942547 443 3728352 159 27.66 3416 26.91
2020-08-17 16-25-08-408581 444 3754838 344 64.67 3426 27.34
2020-08-17 16-25-27-115721 445 3773562 96 21.67 3438 26.91
2020-08-17 16-25-40-471591 446 3786928 71 19.06 3450 26.70
2020-08-17 16-25-58-958241 447 3805435 359 69.86 3457 26.91
2020-08-17 16-26-12-171736 448 3818661 207 35.26 3467 26.91
2020-08-17 16-26-17-491919 449 3823986 56 16.76 3472 26.70
2020-08-17 16-26-17-582791 450 3824076 225 38.48 3478 26.91
2020-08-17 16-26-40-581368 451 3847089 275 47.73 3492 27.13
2020-08-17 16-26-55-625606 452 3862148 71 19.06 3506 27.02
2020-08-17 16-27-06-372914 453 3872909 103 22.23 3515 27.13
2020-08-17 16-27-09-492227 454 3876025 252 43.42 3521 26.91
2020-08-17 16-27-14-580062 455 3881123 414 93.93 3530 26.91
2020-08-17 16-27-14-820392 456 3881360 243 41.74 3535 27.13
2020-08-17 16-27-14-883187 457 3881422 167 28.76 3541 26.91
2020-08-17 16-27-19-429433 458 3885971 480 130.21 3546 27.02
2020-08-17 16-27-24-680048 459 3891230 263 45.37 3555 26.91
2020-08-17 16-27-28-982264 460 3895533 359 69.86 3562 27.13
2020-08-17 16-27-32-755795 461 3899313 211 35.96 3567 27.13
2020-08-17 16-27-55-527029 462 3922106 289 50.47 3583 26.70
2020-08-17 16-27-58-548154 463 3925125 65 18.22 3592 27.13
2020-08-17 16-27-58-798473 464 3925379 284 49.41 3598 26.91
2020-08-17 16-28-19-584219 465 3946182 527 155.96 3611 26.91
2020-08-17 16-28-27-143775 466 3953751 216 36.85 3622 26.91
2020-08-17 16-28-29-335917 467 3955941 231 39.55 3629 26.70
2020-08-17 16-28-38-969259 468 3965586 318 57.28 3637 26.91
2020-08-17 16-28-51-960394 469 3978584 211 35.96 3646 27.13
2020-08-17 16-28-55-035799 470 3981666 188 32.01 3652 26.91
2020-08-17 16-29-07-041074 471 3993677 255 43.96 3660 26.91
2020-08-17 16-29-26-815196 472 4013467 295 51.75 3669 26.91
2020-08-17 16-29-27-255262 473 4013915 49 15.48 3675 26.70
2020-08-17 16-29-57-257825 474 4043941 172 29.49 3687 27.34
2020-08-17 16-30-01-964776 475 4048653 88 20.96 3692 26.91
2020-08-17 16-30-15-439764 476 4062136 319 57.64 3703 27.13
2020-08-17 16-30-24-003340 477 4070707 174 29.79 3711 26.91
2020-08-17 16-30-28-103867 478 4074813 158 27.53 3718 27.45
2020-08-17 16-30-32-113337 479 4078824 222 37.96 3724 26.91
2020-08-17 16-30-34-968867 480 4081687 99 21.91 3730 26.70
2020-08-17 16-30-36-458776 481 4083177 195 33.17 3735 26.91
2020-08-17 16-30-38-537990 482 4085253 231 39.55 3740 26.91
2020-08-17 16-30-41-414521 483 4088132 152 26.78 3746 27.13
2020-08-17 16-30-43-414592 484 4090134 337 62.30 3751 27.13
2020-08-17 16-30-45-742723 485 4092470 193 32.84 3756 27.13
2020-08-17 16-30-56-943152 486 4103672 207 35.26 3765 26.70
2020-08-17 16-30-58-286847 487 4105024 332 61.17 3771 27.13
2020-08-17 16-31-11-161484 488 4117910 312 55.68 3783 27.02
2020-08-17 16-31-45-499691 489 4152278 268 46.26 3799 26.91
2020-08-17 16-31-57-444808 490 4164229 224 38.29 3811 26.91
2020-08-17 16-32-05-602404 491 4172393 216 36.85 3818 27.13
2020-08-17 16-32-18-920662 492 4185721 384 80.08 3828 27.02
2020-08-17 16-32-35-450136 493 4202267 199 33.86 3836 26.70
2020-08-17 16-32-35-757371 494 4202579 79 20.03 3841 27.13
2020-08-17 16-32-38-667687 495 4205488 175 29.94 3846 26.91
2020-08-17 16-32-40-077098 496 4206901 451 113.08 3851 27.13
2020-08-17 16-32-57-198468 497 4224038 307 54.48 3861 27.13
2020-08-17 16-33-03-477294 498 4230321 192 32.67 3868 26.70
2020-08-17 16-33-06-565945 499 4233409 268 46.26 3873 26.91
2020-08-17 16-33-09-617445 500 4236467 71 19.06 3880 27.13
2020-08-17 16-33-14-126579 501 4240982 216 36.85 3885 26.91
2020-08-17 16-33-19-270434 502 4246129 184 31.36 3892 26.70
2020-08-17 16-33-25-848790 503 4252708 140 25.42 3901 26.91
2020-08-17 16-33-27-984012 504 4254851 300 52.79 3907 26.91
2020-08-17 16-33-30-580024 505 4257444 272 47.08 3914 26.91
2020-08-17 16-33-35-208487 506 4262082 240 41.21 3921 26.91
2020-08-17 16-33-51-040098 507 4277922 472 125.87 3928 27.13
2020-08-17 16-33-52-142354 508 4279030 192 32.67 3934 26.91
2020-08-17 16-33-54-221379 509 4281107 96 21.67 3940 26.91
2020-08-17 16-34-03-473353 510 4290371 231 39.55 3945 27.13
2020-08-17 16-34-14-156872 511 4301064 216 36.85 3955 27.13
2020-08-17 16-34-15-161923 512 4302069 287 50.23 3961 26.70
2020-08-17 16-34-17-070854 513 4303980 286 49.78 3969 27.13
2020-08-17 16-34-18-633004 514 4305541 248 42.69 3975 26.91
2020-08-17 16-34-31-330208 515 4318252 167 28.76 3986 27.34
2020-08-17 16-34-31-625834 516 4318548 152 26.78 3992 26.91
2020-08-17 16-34-33-646073 517 4320570 286 49.78 3997 27.34
2020-08-17 16-34-39-335195 518 4326264 220 37.58 4004 27.13
2020-08-17 16-34-42-839162 519 4329771 275 47.73 4009 27.13
2020-08-17 16-34-44-474854 520 4331407 248 42.69 4016 26.91
2020-08-17 16-34-49-915531 521 4336854 204 34.73 4023 27.13
2020-08-17 16-34-54-642720 522 4341583 444 109.09 4029 27.13
2020-08-17 16-35-04-944217 523 4351890 227 38.83 4034 27.13
2020-08-17 16-35-13-660640 524 4360615 207 35.26 4041 27.13
2020-08-17 16-35-14-657685 525 4361613 305 53.88 4047 26.70
2020-08-17 16-35-22-346441 526 4369312 207 35.26 4054 26.91
2020-08-17 16-35-24-016918 527 4370979 326 59.13 4060 26.91
2020-08-17 16-35-29-739392 528 4376707 376 76.43 4070 27.13
2020-08-17 16-36-00-097676 529 4407092 159 27.66 4082 26.91
2020-08-17 16-36-08-538324 530 4415544 199 33.86 4090 26.91
2020-08-17 16-36-10-673300 531 4417676 280 48.67 4095 26.91
2020-08-17 16-36-16-876728 532 4423889 208 35.43 4103 26.91
2020-08-17 16-36-17-511229 533 4424520 216 36.85 4108 27.34
2020-08-17 16-36-21-420582 534 4428433 179 30.55 4114 26.70
2020-08-17 16-36-21-822567 535 4428840 359 69.86 4119 26.91
2020-08-17 16-36-23-310503 536 4430329 305 53.88 4125 26.91
2020-08-17 16-36-26-548347 537 4433564 108 22.63 4131 26.91
2020-08-17 16-36-30-483456 538 4437507 211 35.96 4137 26.81
2020-08-17 16-36-38-110319 539 4445136 312 55.68 4148 26.91
2020-08-17 16-36-40-638390 540 4447672 199 33.86 4154 26.91
2020-08-17 16-36-53-895004 541 4460939 174 29.79 4161 26.70
2020-08-17 16-37-03-923468 542 4470973 268 46.26 4167 26.91
2020-08-17 16-37-19-027604 543 4486090 433 104.37 4175 27.34
2020-08-17 16-37-26-291855 544 4493361 207 35.26 4182 27.13
2020-08-17 16-37-39-601593 545 4506683 415 95.00 4188 27.13
2020-08-17 16-37-52-172139 546 4519263 398 85.63 4199 26.70
2020-08-17 16-38-04-229456 547 4531331 124 23.92 4208 27.13
2020-08-17 16-38-04-795900 548 4531899 280 48.67 4214 26.70
2020-08-17 16-38-19-360853 549 4546476 334 61.44 4221 26.70
2020-08-17 16-38-25-561369 550 4552684 364 71.71 4227 26.70
2020-08-17 16-38-37-408999 551 4564539 167 28.76 4235 26.91
2020-08-17 16-38-45-086963 552 4572231 64 18.06 4243 26.70
2020-08-17 16-38-49-356260 553 4576502 216 36.85 4248 26.81
2020-08-17 16-38-54-394369 554 4581540 300 52.79 4255 26.91
2020-08-17 16-38-55-911597 555 4583063 352 66.89 4263 26.91
2020-08-17 16-39-01-590803 556 4588747 220 37.58 4269 26.70
2020-08-17 16-39-26-531220 557 4613709 316 56.81 4278 26.91
2020-08-17 16-39-39-287277 558 4626476 209 35.61 4285 26.91
2020-08-17 16-39-39-411884 559 4626596 143 25.74 4290 26.70
2020-08-17 16-39-42-574817 560 4629768 88 20.96 4297 26.70
2020-08-17 16-39-43-395840 561 4630589 376 76.43 4303 26.91
2020-08-17 16-39-52-959756 562 4640158 188 32.01 4309 26.91
2020-08-17 16-39-57-536300 563 4644739 224 38.29 4314 26.70
2020-08-17 16-39-59-156537 564 4646363 211 35.96 4321 26.91
2020-08-17 16-40-02-394931 565 4649600 127 24.18 4327 27.13
2020-08-17 16-40-05-706323 566 4652917 295 51.75 4334 26.70
2020-08-17 16-40-15-897234 567 4663112 248 42.69 4341 26.91
2020-08-17 16-40-19-368422 568 4666588 147 26.19 4347 26.70
2020-08-17 16-40-26-632366 569 4673862 135 24.92 4354 26.91
2020-08-17 16-40-28-189435 570 4675421 179 30.55 4360 26.91
2020-08-17 16-40-30-148987 571 4677383 238 40.82 4365 27.13
2020-08-17 16-40-38-954787 572 4686195 391 82.35 4372 26.91
2020-08-17 16-40-42-562052 573 4689802 423 97.36 4377 26.91
2020-08-17 16-40-49-094079 574 4696338 489 138.11 4382 26.48
2020-08-17 16-40-53-810297 575 4701061 304 53.73 4388 27.02
2020-08-17 16-40-59-115192 576 4706368 207 35.26 4394 26.70
2020-08-17 16-41-04-537515 577 4711800 177 30.25 4401 26.70
2020-08-17 16-41-04-655682 578 4711919 312 55.68 4406 27.13
2020-08-17 16-41-25-857257 579 4733138 184 31.36 4416 26.91
2020-08-17 16-41-35-819305 580 4743109 115 23.18 4422 26.91
2020-08-17 16-41-56-488246 581 4763796 216 36.85 4435 26.91
2020-08-17 16-41-58-921049 582 4766231 307 54.48 4440 26.91
2020-08-17 16-42-08-957821 583 4776276 287 50.23 4449 26.70
2020-08-17 16-42-20-550700 584 4787879 184 31.36 4460 26.81
2020-08-17 16-42-44-298328 585 4811648 199 33.86 4472 26.91
2020-08-17 16-42-46-998639 586 4814350 284 49.41 4477 26.91
2020-08-17 16-43-18-566343 587 4845939 150 26.54 4490 26.91
2020-08-17 16-43-35-120978 588 4862510 327 59.28 4501 26.70
2020-08-17 16-43-40-167830 589 4867566 167 28.76 4509 26.70
2020-08-17 16-43-40-351348 590 4867743 224 38.29 4514 27.13
2020-08-17 16-43-46-328800 591 4873729 463 119.23 4521 26.91
2020-08-17 16-43-47-453318 592 4874853 143 25.74 4527 26.91
2020-08-17 16-44-11-434268 593 4898860 159 27.66 4539 26.70
2020-08-17 16-44-21-445346 594 4908879 268 46.26 4547 27.13
2020-08-17 16-44-34-960182 595 4922405 255 43.96 4558 26.91
2020-08-17 16-44-36-300503 596 4923745 195 33.17 4563 26.70
2020-08-17 16-44-39-504115 597 4926948 211 35.96 4568 26.70
2020-08-17 16-44-45-840892 598 4933295 216 36.85 4573 27.13
2020-08-17 16-44-56-856719 599 4944321 207 35.26 4579 26.91
2020-08-17 16-44-57-658096 600 4945124 295 51.75 4585 26.70
2020-08-17 16-45-05-578939 601 4953047 262 45.24 4592 26.48
2020-08-17 16-45-06-248307 602 4953719 222 37.96 4598 26.91
2020-08-17 16-45-14-968894 603 4962450 216 36.85 4604 26.70
2020-08-17 16-45-17-925525 604 4965408 177 30.25 4610 26.91
2020-08-17 16-45-39-232510 605 4986734 280 48.67 4620 27.13
2020-08-17 16-45-46-070844 606 4993577 444 109.09 4627 26.70
2020-08-17 16-45-57-308579 607 5004820 216 36.85 4633 26.70
2020-08-17 16-46-00-830910 608 5008346 295 51.75 4640 26.91
2020-08-17 16-46-36-440518 609 5043987 364 71.71 4656 26.91
2020-08-17 16-46-48-864866 610 5056423 335 61.77 4665 26.91
2020-08-17 16-46-51-252573 611 5058811 184 31.36 4670 26.70
2020-08-17 16-46-52-679615 612 5060244 48 15.29 4677 26.91
2020-08-17 16-46-57-382424 613 5064949 152 26.78 4683 27.13
2020-08-17 16-46-59-163232 614 5066733 166 28.62 4689 27.13
2020-08-17 16-47-00-868232 615 5068439 167 28.76 4695 26.91
2020-08-17 16-47-06-043987 616 5073617 224 38.29 4701 26.91
2020-08-17 16-47-10-783960 617 5078366 79 20.03 4708 27.13
2020-08-17 16-47-12-507169 618 5080084 270 46.71 4713 26.70
2020-08-17 16-47-28-653448 619 5096249 476 129.76 4723 26.91
2020-08-17 16-47-31-843513 620 5099443 243 41.74 4731 26.91
2020-08-17 16-47-40-051549 621 5107655 188 32.01 4739 26.70
2020-08-17 16-47-51-732972 622 5119344 199 33.86 4748 27.24
2020-08-17 16-47-55-936944 623 5123552 240 41.21 4754 27.13
2020-08-17 16-48-06-047074 624 5133670 248 42.69 4762 26.70
2020-08-17 16-48-16-103368 625 5143741 227 38.83 4769 26.91
2020-08-17 16-48-18-206828 626 5145845 172 29.49 4775 26.70
2020-08-17 16-48-22-339271 627 5149978 195 33.17 4781 26.91
2020-08-17 16-48-27-938364 628 5155586 236 40.44 4789 26.70
2020-08-17 16-48-28-883920 629 5156528 231 39.55 4796 26.91
2020-08-17 16-48-33-173159 630 5160824 112 22.94 4803 26.91
2020-08-17 16-48-49-953604 631 5177622 88 20.96 4810 26.91
2020-08-17 16-49-28-600510 632 5216295 236 40.44 4822 26.91
2020-08-17 16-49-38-107013 633 5225817 92 21.32 4830 27.13
2020-08-17 16-49-43-296317 634 5231009 225 38.48 4835 27.13
2020-08-17 16-49-50-551394 635 5238264 231 39.55 4844 26.70
2020-08-17 16-50-04-540644 636 5252272 179 30.55 4855 26.70
2020-08-17 16-50-21-818470 637 5269564 300 52.79 4866 27.13
2020-08-17 16-50-22-488304 638 5270233 263 45.37 4872 26.91
2020-08-17 16-50-39-843399 639 5287606 195 33.17 4879 26.91
2020-08-17 16-50-48-590238 640 5296360 158 27.53 4892 27.13
2020-08-17 16-51-06-845967 641 5314629 204 34.73 4903 26.91
2020-08-17 16-51-33-005352 642 5340809 147 26.19 4913 26.91
2020-08-17 16-51-34-390939 643 5342200 207 35.26 4919 26.91
2020-08-17 16-51-37-647767 644 5345460 316 56.81 4924 26.91
2020-08-17 16-51-47-507516 645 5355324 270 46.71 4934 26.70
2020-08-17 16-51-55-082453 646 5362906 224 38.29 4942 26.91
2020-08-17 16-52-11-912206 647 5379749 131 24.54 4950 26.91
2020-08-17 16-52-22-215193 648 5390036 286 49.78 4958 26.91
2020-08-17 16-52-22-221137 649 5390055 352 66.89 4964 26.91
2020-08-17 16-52-29-143199 650 5396994 224 38.29 4970 27.24
2020-08-17 16-52-30-106228 651 5397958 167 28.76 4976 27.13
2020-08-17 16-52-34-144721 652 5402002 319 57.64 4982 26.70
2020-08-17 16-52-36-460319 653 5404318 496 144.49 4987 26.70
2020-08-17 16-52-51-405112 654 5419280 163 28.20 4998 26.91
2020-08-17 16-53-10-195107 655 5438088 184 31.36 5011 27.13
2020-08-17 16-53-10-618956 656 5438511 467 121.56 5016 26.91
2020-08-17 16-53-11-252883 657 5439145 385 80.11 5022 26.70
2020-08-17 16-53-29-087498 658 5456996 195 33.17 5032 26.91
2020-08-17 16-53-39-722625 659 5467636 199 33.86 5041 26.91
2020-08-17 16-53-45-223085 660 5473144 195 33.17 5047 26.91
2020-08-17 16-54-01-072250 661 5489007 271 46.93 5054 26.70
2020-08-17 16-54-03-171666 662 5491109 391 82.35 5061 26.91
2020-08-17 16-54-08-932975 663 5496876 366 72.41 5068 26.70
2020-08-17 16-54-14-770105 664 5502718 271 46.93 5077 26.91
2020-08-17 16-54-36-443730 665 5524411 249 42.85 5087 26.91
2020-08-17 16-54-42-150710 666 5530123 188 32.01 5095 26.91
2020-08-17 16-54-53-951747 667 5541934 231 39.55 5101 26.91
2020-08-17 16-54-59-528652 668 5547516 275 47.73 5108 26.70
2020-08-17 16-55-00-262767 669 5548251 216 36.85 5114 26.91
2020-08-17 16-55-05-091735 670 5553084 167 28.76 5122 27.13
2020-08-17 16-55-14-031805 671 5562027 184 31.36 5128 26.70
2020-08-17 16-55-15-822341 672 5563822 127 24.18 5133 26.91
2020-08-17 16-55-30-145714 673 5578159 240 41.21 5142 26.91
2020-08-17 16-55-43-640579 674 5591664 159 27.66 5150 27.13
2020-08-17 16-56-19-752863 675 5627810 236 40.44 5162 26.91
2020-08-17 16-56-23-164691 676 5631224 152 26.78 5168 27.13
2020-08-17 16-56-24-199488 677 5632261 243 41.74 5174 26.70
2020-08-17 16-56-45-529086 678 5653606 167 28.76 5185 26.81
2020-08-17 16-56-46-935223 679 5655016 344 64.67 5191 27.13
2020-08-17 16-56-56-009710 680 5664097 252 43.42 5198 27.13
2020-08-17 16-56-56-612987 681 5664698 193 32.84 5204 26.91
2020-08-17 16-57-21-897833 682 5690009 92 21.32 5216 26.91
2020-08-17 16-57-26-420006 683 5694535 207 35.26 5224 26.70
2020-08-17 16-57-34-050158 684 5702168 243 41.74 5230 26.91
2020-08-17 16-57-40-378616 685 5708500 184 31.36 5237 26.91
2020-08-17 16-57-41-910337 686 5710036 216 36.85 5244 26.70
2020-08-17 16-58-03-803417 687 5731945 216 36.85 5253 27.13
2020-08-17 16-58-08-152884 688 5736305 60 17.43 5259 26.91
2020-08-17 16-58-08-469075 689 5736615 268 46.26 5265 26.91
2020-08-17 16-58-13-780180 690 5741930 195 33.17 5271 26.91
2020-08-17 16-58-21-372924 691 5749530 143 25.74 5279 26.91
2020-08-17 16-58-32-344957 692 5760513 147 26.19 5292 27.13
2020-08-17 16-58-33-500556 693 5761674 326 59.13 5299 26.91
2020-08-17 16-58-38-168165 694 5766345 142 25.64 5307 26.91
2020-08-17 16-58-42-772141 695 5770953 167 28.76 5314 26.91
2020-08-17 16-58-55-333700 696 5783526 115 23.18 5321 26.70
2020-08-17 16-59-26-183917 697 5814403 184 31.36 5335 26.70
2020-08-17 16-59-46-465955 698 5834702 193 32.84 5350 26.70
2020-08-17 16-59-48-347176 699 5836579 184 31.36 5356 26.70
2020-08-17 16-59-56-587770 700 5844830 179 30.55 5364 26.48
2020-08-17 16-59-58-409134 701 5846649 463 119.23 5370 26.91
2020-08-17 17-00-00-711686 702 5848955 302 53.30 5376 26.91
2020-08-17 17-00-09-025967 703 5857282 295 51.75 5383 26.70
2020-08-17 17-00-12-931640 704 5861191 156 27.28 5390 26.91
2020-08-17 17-00-14-379883 705 5862640 243 41.74 5396 26.70
2020-08-17 17-00-34-571233 706 5882845 198 33.69 5407 26.70
2020-08-17 17-00-44-491141 707 5892772 230 39.39 5413 26.70
2020-08-17 17-00-49-304253 708 5897595 124 23.92 5419 26.70
2020-08-17 17-00-49-544527 709 5897836 255 43.96 5426 26.70
2020-08-17 17-00-54-238659 710 5902530 291 50.97 5431 26.70
2020-08-17 17-01-05-450856 711 5913756 263 45.37 5439 26.91
2020-08-17 17-01-06-104829 712 5914411 254 43.77 5445 26.70
2020-08-17 17-01-20-801256 713 5929119 403 88.99 5453 26.91
2020-08-17 17-01-22-363680 714 5930682 268 46.26 5458 26.70
2020-08-17 17-01-28-458811 715 5936784 172 29.49 5466 26.70
2020-08-17 17-01-38-127657 716 5946462 198 33.69 5476 26.91
2020-08-17 17-01-40-742678 717 5949072 231 39.55 5482 26.91
2020-08-17 17-02-02-215382 718 5970570 224 38.29 5493 26.91
2020-08-17 17-02-31-614361 719 5999989 396 85.28 5510 26.70
2020-08-17 17-02-38-358167 720 6006744 248 42.69 5516 26.70
2020-08-17 17-03-14-066120 721 6042483 204 34.73 5531 26.91
2020-08-17 17-03-22-177810 722 6050601 207 35.26 5537 26.91
2020-08-17 17-03-24-756317 723 6053177 56 16.76 5543 26.70
2020-08-17 17-03-31-977710 724 6060409 280 48.67 5550 26.91
2020-08-17 17-03-33-715840 725 6062149 192 32.67 5556 26.70
2020-08-17 17-03-43-509328 726 6071951 152 26.78 5566 26.70
2020-08-17 17-03-44-089912 727 6072527 76 19.69 5571 26.70
2020-08-17 17-03-48-704452 728 6077152 236 40.44 5578 26.70
2020-08-17 17-04-22-725062 729 6111201 140 25.42 5588 26.91
2020-08-17 17-04-44-502525 730 6132996 177 30.25 5599 26.48
2020-08-17 17-04-58-110435 731 6146612 254 43.77 5608 26.91
2020-08-17 17-05-05-095669 732 6153607 216 36.85 5617 27.02
2020-08-17 17-05-25-297457 733 6173825 62 17.75 5623 26.81
2020-08-17 17-05-34-588132 734 6183126 206 35.07 5632 26.70
2020-08-17 17-05-44-518899 735 6193061 241 41.39 5640 26.91
2020-08-17 17-05-48-488709 736 6197035 76 19.69 5646 26.70
2020-08-17 17-05-51-947070 737 6200500 423 97.36 5652 26.91
2020-08-17 17-05-58-093448 738 6206648 287 50.23 5657 26.48
2020-08-17 17-05-58-197252 739 6206756 240 41.21 5663 26.91
2020-08-17 17-06-03-198399 740 6211762 287 50.23 5672 26.91
2020-08-17 17-06-10-758101 741 6219328 206 35.07 5681 26.48
2020-08-17 17-06-13-501286 742 6222068 248 42.69 5686 26.91
2020-08-17 17-06-15-809610 743 6224384 176 30.09 5692 26.91
2020-08-17 17-06-23-529256 744 6232111 318 57.28 5698 26.70
2020-08-17 17-06-26-517732 745 6235099 284 49.41 5703 26.91
2020-08-17 17-06-38-110572 746 6246705 376 76.43 5714 26.91
2020-08-17 17-06-49-304799 747 6257908 304 53.73 5722 26.91
2020-08-17 17-06-52-706095 748 6261309 289 50.47 5729 26.70
2020-08-17 17-06-58-965076 749 6267572 56 16.76 5739 26.91
2020-08-17 17-07-01-116113 750 6269730 262 45.24 5746 26.70
2020-08-17 17-07-35-876705 751 6304521 206 35.07 5759 26.91
2020-08-17 17-07-37-779204 752 6306421 163 28.20 5764 26.70
2020-08-17 17-07-46-606505 753 6315254 371 73.82 5771 26.70
2020-08-17 17-08-00-806471 754 6329472 131 24.54 5778 27.13
2020-08-17 17-08-06-675013 755 6335344 172 29.49 5785 26.91
